timestamp,source_file,level,indicator_tags,ip_src,ip_dst,service,message,line_number
1900-07-01 09:12:20,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,11
1900-07-01 09:12:21,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 symptomsd[215]: __73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,12
1900-07-01 09:18:16,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 kernel[0]: ARPT: 620896.311264: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",13
1900-07-01 09:19:03,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340,14
1900-07-01 09:19:03,Mac_2k.log,INFO,,,,,"authorMacBook-Pro configd[53]: setting hostname to ""authorMacBook-Pro.local""",15
1900-07-01 09:19:13,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 439034 seconds. Ignoring.",16
1900-07-01 09:21:57,Mac_2k.log,INFO,,,,,authorMacBook-Pro corecaptured[31174]: CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,17
1900-07-01 09:21:58,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 com.apple.WebKit.WebContent[25654]: [09:21:58.929] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,18
1900-07-01 09:22:02,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2450 seconds. Ignoring.",19
1900-07-01 09:22:25,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,20
1900-07-01 09:23:26,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: AirPort: Link Down on awdl0. Reason 1 (Unspecified).,21
1900-07-01 09:23:26,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,22
1900-07-01 09:24:13,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 kernel[0]: PM response took 2010 ms (54, powerd)",23
1900-07-01 09:25:21,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 438666 seconds. Ignoring.",24
1900-07-01 09:25:45,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 kernel[0]: ARPT: 621131.293163: wl0: Roamed or switched channel, reason #8, bssid 5c:50:15:4c:18:13, last RSSI -64",25
1900-07-01 09:25:59,Mac_2k.log,INFO,info,,,,"calvisitor-10-105-160-95 kernel[0]: ARPT: 621145.554555: IOPMPowerSource : onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,",26
1900-07-01 09:26:41,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 kernel[0]: ARPT: 621146.080894: wl0: wl_update_tcpkeep_seq: Original Seq: 3014995849, Ack: 2590995288, Win size: 4096",27
1900-07-01 09:26:43,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 networkd[195]: nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,28
1900-07-01 09:26:47,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2165 seconds. Ignoring.",29
1900-07-01 09:27:01,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 13090 seconds. Ignoring.",30
1900-07-01 09:27:06,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 kernel[0]: IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",31
1900-07-01 09:28:41,Mac_2k.log,INFO,,,,,"authorMacBook-Pro netbiosd[31198]: network_reachability_changed : network is not reachable, netbiosd is shutting down",32
1900-07-01 09:28:41,Mac_2k.log,INFO,,,,,authorMacBook-Pro corecaptured[31206]: CCFile::captureLogRun() Exiting CCFile::captureLogRun,33
1900-07-01 09:28:50,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 com.apple.CDScheduler[258]: Thermal pressure state: 1 Memory pressure state: 0,34
1900-07-01 09:28:53,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2039 seconds. Ignoring.",35
1900-07-01 09:29:02,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 sandboxd[129] ([31211]): com.apple.Addres(31211) deny network-outbound /private/var/run/mDNSResponder,36
1900-07-01 09:29:14,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,37
1900-07-01 09:29:25,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: ARPT: 621241.634070: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,38
1900-07-01 09:31:48,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: AirPort: Link Up on en0,39
1900-07-01 09:31:53,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 438274 seconds. Ignoring.",40
1900-07-01 09:32:03,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1849 seconds. Ignoring.",41
1900-07-01 09:32:13,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: Sandbox: com.apple.Addres(31229) deny(1) network-outbound /private/var/run/mDNSResponder,42
1900-07-01 09:32:28,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 mDNSResponder[91]: mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF),43
1900-07-01 09:33:13,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: ARPT: 621342.242614: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],44
1900-07-01 09:33:13,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: AirPort: Link Up on awdl0,45
1900-07-01 09:33:13,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340,46
1900-07-01 09:33:58,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: ARPT: 621389.379319: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,47
1900-07-01 09:34:42,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,48
1900-07-01 09:34:52,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 438095 seconds. Ignoring.",49
1900-07-01 09:35:27,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 mDNSResponder[91]: mDNS_DeregisterInterface: Frequent transitions for interface en0 (2607:F140:6000:0008:C6B3:01FF:FECD:467F),50
1900-07-01 09:36:19,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 7,51
1900-07-01 09:39:57,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 kernel[0]: ARPT: 621490.858770: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 2119064372, Ack 3325040593, Win size 278",52
1900-07-01 09:39:57,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: ARPT: 621490.890645: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],53
1900-07-01 09:39:57,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,54
1900-07-01 09:39:57,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: ARPT: 621492.770239: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],55
1900-07-01 09:41:34,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: en0::IO80211Interface::postMessage bssid changed,56
1900-07-01 09:41:34,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: ARPT: 621542.378462: ARPT: Wake Reason: Wake on Scan offload,57
1900-07-01 09:41:34,Mac_2k.log,INFO,,,,,authorMacBook-Pro symptomsd[215]: __73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,58
1900-07-01 09:41:44,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1268 seconds. Ignoring.",59
1900-07-01 09:41:44,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[43]: com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 12119 seconds. Ignoring.",60
1900-07-01 09:41:54,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 com.apple.CDScheduler[258]: Thermal pressure state: 0 Memory pressure state: 0,61
1900-07-01 09:41:54,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 437673 seconds. Ignoring.",62
1900-07-01 09:42:16,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[43]: com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 12087 seconds. Ignoring.",63
1900-07-01 09:42:23,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,64
1900-07-01 09:42:54,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,65
1900-07-01 09:43:22,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 mDNSResponder[91]: mDNS_RegisterInterface: Frequent transitions for interface en0 (FE80:0000:0000:0000:C6B3:01FF:FECD:467F),66
1900-07-01 09:44:23,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: AppleCamIn::wakeEventHandlerThread,67
1900-07-01 09:44:26,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: AirPort: Link Up on en0,68
1900-07-01 09:44:32,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 com.apple.CDScheduler[43]: Thermal pressure state: 1 Memory pressure state: 0,69
1900-07-01 09:45:08,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 kernel[0]: ARPT: 621686.164365: wl0: setup_keepalive: Local port: 62614, Remote port: 443",70
1900-07-01 09:45:46,Mac_2k.log,INFO,,,,,authorMacBook-Pro symptomsd[215]: __73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,71
1900-07-01 09:45:52,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 networkd[195]: nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,72
1900-07-01 09:59:26,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: ARPT: 621738.114066: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],73
1900-07-01 10:08:20,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: en0: channel changed to 1,75
1900-07-01 10:08:20,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: ARPT: 621799.252673: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0,76
1900-07-01 10:08:21,Mac_2k.log,INFO,info,,,,"authorMacBook-Pro corecaptured[31313]: CCFile::captureLog Received Capture id: 1498928900.759059, reason = AuthFail:sts:5_rsn:0",77
1900-07-01 10:08:29,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 10602 seconds. Ignoring.",78
1900-07-01 10:08:49,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,79
1900-07-01 10:08:55,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 AddressBookSourceSync[31318]: Unrecognized attribute value: t:AbchPersonItemType,80
1900-07-01 10:09:58,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340,81
1900-07-01 10:10:24,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: Sandbox: com.apple.Addres(31328) deny(1) network-outbound /private/var/run/mDNSResponder,82
1900-07-01 10:10:27,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: Sandbox: com.apple.Addres(31328) deny(1) network-outbound /private/var/run/mDNSResponder,83
1900-07-01 10:13:39,Mac_2k.log,ERROR,error;security,,,,"calvisitor-10-105-160-95 secd[276]: SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Domain=com.apple.security.sos. Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",84
1900-07-01 10:13:43,Mac_2k.log,INFO,error,,,,"calvisitor-10-105-160-95 SpotlightNetHelper[352]: CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",85
1900-07-01 10:13:57,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: Sandbox: com.apple.Addres(31346) deny(1) network-outbound /private/var/run/mDNSResponder,86
1900-07-01 10:38:53,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 sandboxd[129] ([31376]): com.apple.Addres(31376) deny network-outbound /private/var/run/mDNSResponder,87
1900-07-01 10:46:47,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,88
1900-07-01 10:46:47,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 sharingd[30299]: 10:46:47.425 : BTLE scanner Powered On,89
1900-07-01 10:46:48,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 QQ[10018]: button report: 0x8002be0,90
1900-07-01 10:47:08,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 sandboxd[129] ([31382]): com.apple.Addres(31382) deny network-outbound /private/var/run/mDNSResponder,91
1900-07-01 11:20:51,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 sharingd[30299]: 11:20:51.293 : BTLE discovered device with hash <01faa200 00000000 0000>,92
1900-07-01 11:24:45,Mac_2k.log,ERROR,error,,,,"calvisitor-10-105-160-95 secd[276]: securityd_xpc_dictionary_handler cloudd[326] copy_matching Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: in user parameter list) UserInfo={NSDescription=query missing class name}",93
1900-07-01 11:29:32,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 locationd[82]: Location icon should now be in state 'Inactive',94
1900-07-01 11:38:18,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 kernel[0]: ARPT: 626126.086205: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",95
1900-07-01 11:38:18,Mac_2k.log,INFO,,10.105.160.95,,,calvisitor-10-105-160-95 kernel[0]: ARPT: 626126.086246: wl0: MDNS: IPV4 Addr:,96
1900-07-01 11:39:47,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,97
1900-07-01 11:39:47,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,98
1900-07-01 11:39:48,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: en0::IO80211Interface::postMessage bssid changed,99
1900-07-01 11:39:48,Mac_2k.log,INFO,,125.39.133.143,,,calvisitor-10-105-160-95 networkd[195]: __42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc19060 :14000,100
1900-07-01 11:39:48,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: ARPT: 626132.740936: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],101
1900-07-01 11:41:26,Mac_2k.log,INFO,,,,,"authorMacBook-Pro kernel[0]: Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",102
1900-07-01 11:41:54,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: Sandbox: com.apple.Addres(31432) deny(1) network-outbound /private/var/run/mDNSResponder,103
1900-07-01 11:41:55,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 kernel[0]: IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",104
1900-07-01 11:43:08,Mac_2k.log,INFO,,,,,authorMacBook-Pro UserEventAgent[43]: Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),105
1900-07-01 11:43:23,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16227 seconds. Ignoring.",106
1900-07-01 11:44:20,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,107
1900-07-01 11:44:25,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: en0::IO80211Interface::postMessage bssid changed,108
1900-07-01 11:44:26,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,109
1900-07-01 11:46:16,Mac_2k.log,INFO,error,,,,calvisitor-10-105-160-95 symptomsd[215]: -[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,110
1900-07-01 11:46:16,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340,111
1900-07-01 11:46:19,Mac_2k.log,INFO,,,,,authorMacBook-Pro sharingd[30299]: 11:46:19.229 : Finished generating hashes,112
1900-07-01 11:46:21,Mac_2k.log,INFO,,,,,authorMacBook-Pro UserEventAgent[43]: Captive: CNPluginHandler en0: Evaluating,113
1900-07-01 11:46:36,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16034 seconds. Ignoring.",114
1900-07-01 11:46:48,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1277 seconds. Ignoring.",115
1900-07-01 11:47:56,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: ARPT: 626380.467130: ARPT: Wake Reason: Wake on Scan offload,116
1900-07-01 11:48:28,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 AddressBookSourceSync[31471]: Unrecognized attribute value: t:AbchPersonItemType,117
1900-07-01 11:48:43,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 kernel[0]: PM response took 1938 ms (54, powerd)",118
1900-07-01 11:49:29,Mac_2k.log,INFO,error,183.57.48.75,,,calvisitor-10-105-160-95 QQ[10018]: tcp_connection_destination_perform_socket_connect 19110 connectx to :80@0 failed: [50] Network is down,119
1900-07-01 11:49:29,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,120
1900-07-01 11:49:29,Mac_2k.log,INFO,,,,,authorMacBook-Pro sharingd[30299]: 11:49:29.473 : BTLE scanner Powered On,121
1900-07-01 11:49:29,Mac_2k.log,INFO,,,,,"authorMacBook-Pro kernel[0]: USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",122
1900-07-01 11:49:29,Mac_2k.log,INFO,,,,,authorMacBook-Pro symptomsd[215]: __73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,123
1900-07-01 11:49:30,Mac_2k.log,INFO,,,,CCXPC,authorMacBook-Pro corecaptured[31480]: CCXPCService::setStreamEventHandler Registered for notification callback.,124
1900-07-01 11:49:30,Mac_2k.log,WARNING,error;warning,,,dns_config_,authorMacBook-Pro Dropbox[24019]: [0701/114930::dns_config_service_posix.cc(306)] Failed to read DnsConfig.,125
1900-07-01 11:49:35,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 cdpd[11807]: Saw change in network reachability (isReachable=2),126
1900-07-01 11:51:02,Mac_2k.log,INFO,,,,AppleDeviceManagementHIDEvent,authorMacBook-Pro kernel[0]: [HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),127
1900-07-01 11:51:07,Mac_2k.log,INFO,,,,,authorMacBook-Pro kernel[0]: en0: BSSID changed to 5c:50:15:36:bc:03,128
1900-07-01 11:51:11,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15759 seconds. Ignoring.",129
1900-07-01 11:51:12,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4439 seconds. Ignoring.",130
1900-07-01 11:51:22,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4429 seconds. Ignoring.",131
1900-07-01 11:51:25,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 com.apple.AddressBook.InternetAccountsBridge[31496]: dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,132
1900-07-01 11:53:45,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,133
1900-07-01 11:53:45,Mac_2k.log,INFO,,,,,"authorMacBook-Pro kernel[0]: Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",134
1900-07-01 11:53:49,Mac_2k.log,INFO,,,,,authorMacBook-Pro networkd[195]: -[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,135
1900-07-01 11:55:14,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,136
1900-07-01 11:55:24,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[258]: com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4187 seconds. Ignoring.",137
1900-07-01 11:55:24,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 com.apple.cts[43]: com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4099 seconds. Ignoring.",138
1900-07-01 11:58:27,Mac_2k.log,INFO,,,,,"calvisitor-10-105-160-95 kernel[0]: ARPT: 626625.204595: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 3034132215, Ack 528237229, Win size 278",139
1900-07-01 11:58:27,Mac_2k.log,INFO,,,,,"authorMacBook-Pro com.apple.cts[258]: com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15323 seconds. Ignoring.",140
1900-07-01 12:12:04,Mac_2k.log,INFO,,,,,calvisitor-10-105-160-95 kernel[0]: AppleCamIn::systemWakeCall - messageType = 0xE0000340,141
1900-07-01 12:12:21,Mac_2k.log,ERROR,error;security,,,,"calvisitor-10-105-160-95 secd[276]: SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Domain=com.apple.security.sos. Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",142
