window_start,event_count_scaled,fail_success_ratio_scaled,mean_hour_scaled,after_hours_ratio_scaled,weekend_ratio_scaled,msg_connection_count_scaled,msg_open_count_scaled,port_mean_scaled,mean_inter_event_time_scaled,peak_events_per_min_scaled,burstiness_index_scaled,events_per_min_std_scaled,top_tag_1_freq_scaled,top_tag_2_freq_scaled,top_tag_1_info_scaled,top_tag_1_error_scaled,actor_ip_encoded,dbscan_cluster,dbscan_silhouette_score,isolation_forest_score,isolation_forest_anomaly,isolation_forest_top_anomaly,pca_component_1,pca_component_2,processing_timestamp
1900-07-03 03:55:00+00:00,-0.25336491509502124,-0.11624763874381923,-0.6394989169854852,0.8864052604279182,-0.345547370232544,-0.5824823725107175,-0.634922516329903,-6.978188705261221e-18,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,35,-1,-1,0.24556551203494426,0,False,7.999219425588473,0.46166125484202253,2025-10-02T10:30:21.960501
2017-07-04 09:40:00+00:00,-0.25336491509502124,8.602325267042627,0.15326833547586008,-1.1281521496355322,-0.345547370232544,-0.5824823725107175,-0.634922516329903,-6.978188705261221e-18,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,0.40731138607062056,0.0,-0.7284313590846837,3.7416573867739413,36,-1,-1,0.019973321398954025,0,False,9.11428380768462,-1.673961936564884,2025-10-02T10:30:21.960501
1900-07-03 16:35:00+00:00,-0.25336491509502124,-0.11624763874381923,1.0781634633474295,-1.1281521496355322,-0.345547370232544,1.7167901505579042,-0.634922516329903,-0.5373964143394807,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,37,-1,-1,0.21231998446824885,0,False,10.09745143818421,-1.3363195231184992,2025-10-02T10:30:21.960501
1900-07-07 13:35:00+00:00,-0.25336491509502124,-0.11624763874381923,0.6817798371167569,-1.1281521496355322,2.8939592256975564,1.7167901505579042,-0.634922516329903,-0.5373964143394807,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,37,-1,-1,0.1586433577877116,0,False,10.115811929153377,-1.6774090556399222,2025-10-02T10:30:21.960501
1900-07-06 12:00:00+00:00,-0.25336491509502124,-0.11624763874381923,0.5496519617065327,-1.1281521496355322,-0.345547370232544,1.7167901505579042,-0.634922516329903,2.106827357054585,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,38,-1,-1,0.16383190236971218,0,False,11.128191492653906,-1.7141837001546025,2025-10-02T10:30:21.960501
1900-07-03 18:05:00+00:00,-0.25336491509502124,-0.11624763874381923,1.342419214167878,-1.1281521496355322,-0.345547370232544,1.7167901505579042,-0.634922516329903,-0.5373964143394807,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,39,-1,-1,0.21232427118088687,0,False,12.098742581903487,-1.3802959506062,2025-10-02T10:30:21.960501
1900-07-05 18:20:00+00:00,-0.25336491509502124,-0.11624763874381923,1.342419214167878,-1.1281521496355322,-0.345547370232544,1.7167901505579042,-0.634922516329903,-0.5373964143394807,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,39,-1,-1,0.21232427118088687,0,False,12.098742581903487,-1.3802959506062,2025-10-02T10:30:21.960501
1900-07-06 16:25:00+00:00,-0.25336491509502124,-0.11624763874381923,1.0781634633474295,-1.1281521496355322,-0.345547370232544,1.7167901505579042,-0.634922516329903,-0.5373964143394807,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,39,-1,-1,0.21808357978761883,0,False,12.094826346463863,-1.2778464000107732,2025-10-02T10:30:21.960501
1900-07-08 04:15:00+00:00,-0.25336491509502124,-0.11624763874381923,-0.5073710415752609,0.8864052604279182,2.8939592256975564,1.7167901505579042,-0.634922516329903,-0.41741476071247496,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,40,-1,-1,0.11848025075421798,0,False,13.08893614277941,-0.33552864405495897,2025-10-02T10:30:21.960501
1900-07-05 11:40:00+00:00,-0.25336491509502124,-0.11624763874381923,0.41752408629630855,-1.1281521496355322,-0.345547370232544,1.7167901505579042,-0.634922516329903,-0.5165731521397525,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,0.40731138607062056,0.0,-0.7284313590846837,3.7416573867739413,41,-1,-1,0.12132441748565748,0,False,14.150548297677977,-1.515177594929472,2025-10-02T10:30:21.960501
1900-07-06 13:35:00+00:00,-0.25336491509502124,-0.11624763874381923,0.6817798371167569,-1.1281521496355322,-0.345547370232544,1.7167901505579042,-0.634922516329903,-0.23562437642913295,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,0.40731138607062056,0.0,-0.7284313590846837,3.7416573867739413,41,-1,-1,0.11642312752214612,0,False,14.158702321933571,-1.6826521285016118,2025-10-02T10:30:21.960501
1900-07-07 16:00:00+00:00,-0.25336491509502124,-0.11624763874381923,1.0781634633474295,-1.1281521496355322,2.8939592256975564,1.7167901505579042,-0.634922516329903,-0.5373964143394807,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,42,-1,-1,0.14622777989202096,0,False,15.115123553011934,-1.6849005737637486,2025-10-02T10:30:21.960501
1900-07-06 03:10:00+00:00,-0.25336491509502124,-0.11624763874381923,-0.6394989169854852,0.8864052604279182,-0.345547370232544,1.7167901505579042,-0.634922516329903,-0.5373964143394807,-8.204640795236539e-17,2.0511601988091347e-17,2.666508258451875e-16,-5.921189464667501e-17,-7.665319739725795e-16,0.0,-0.7284313590846837,-0.2672612419124244,43,-1,-1,0.19142747020346118,0,False,16.05699575824435,0.3259391670489641,2025-10-02T10:30:21.960501
